"participant_id","group","lon","lat","income_bracket"
6368,"control",-58.400418287567,-34.5997407816471,8
6369,"treatment",-58.499728651637,-34.6154347866685,5
6370,"treatment",-58.4423503841643,-34.6260125221099,10
6371,"control",-58.4011828976202,-34.6060649236397,7
6372,"treatment",-58.4082762406186,-34.6028970294968,2
6373,"control",-58.4345625251525,-34.6124896427895,9
6374,"control",-58.4495726293682,-34.5714618928373,10
6375,"control",-58.4432794679128,-34.566441016674,10
6376,"treatment",-58.396848071789,-34.6340620525366,3
6377,"treatment",-58.3947613209871,-34.659492147589,1
6378,"control",-58.3972986398861,-34.6240387993942,3
6379,"treatment",-58.4207875329554,-34.6036258449054,8
6380,"control",-58.3726243324621,-34.6369533517789,5
6381,"control",-58.4461555657351,-34.5900232283795,3
6382,"control",-58.3795713878953,-34.586487855593,1
6383,"control",-58.4258815389373,-34.5789982225472,7
6384,"control",-58.44381030129,-34.5972939229491,5
6385,"treatment",-58.4125195942732,-34.5926541305186,10
6386,"treatment",-58.4863073208027,-34.5847894864404,5
6387,"treatment",-58.3870860753161,-34.6411420297583,1
6388,"control",-58.4648651493928,-34.5797729834435,5
6389,"control",-58.4449622811219,-34.6381238164763,6
6390,"treatment",-58.3843809098055,-34.5788740717761,1
6391,"control",-58.5053777468748,-34.6480556523298,3
6392,"treatment",-58.4768345385428,-34.6636495347985,1
6393,"control",-58.4203663066781,-34.6419921671726,2
6394,"control",-58.4980635440316,-34.5959306788679,4
6395,"treatment",-58.4996822973533,-34.6196645756909,4
6396,"treatment",-58.4129402658219,-34.6436332866881,2
6397,"control",-58.4798650580891,-34.6747531596245,2
6398,"control",-58.4277521786161,-34.6008088572478,8
6399,"treatment",-58.4976310568818,-34.6663350833448,1
6400,"control",-58.4844815693079,-34.6492741159537,3
6401,"treatment",-58.5227175608243,-34.6103841061972,4
6402,"control",-58.5114636926478,-34.6573139613163,1
6403,"control",-58.3726992326107,-34.6237463027777,4
6404,"treatment",-58.471680982978,-34.5844482882014,4
6405,"treatment",-58.4643845001855,-34.598602709223,2
6406,"treatment",-58.4722462980519,-34.572817204277,7
6407,"treatment",-58.4467781969505,-34.6393499242365,2
6408,"control",-58.4936676946922,-34.5727052554031,7
6409,"treatment",-58.4993349880192,-34.6387559550793,5
6410,"control",-58.4132716784096,-34.5917174628728,10
6411,"treatment",-58.4769720118518,-34.6669708170733,2
6412,"treatment",-58.4779528804688,-34.5862475851584,3
6413,"treatment",-58.5141623613778,-34.5925769385287,7
6414,"treatment",-58.3722305903484,-34.6089486929668,1
6415,"control",-58.5029797690139,-34.6208903946466,3
6416,"control",-58.4698051190271,-34.5831424078501,5
6417,"control",-58.3912631223988,-34.641669569384,1
6418,"control",-58.481562935731,-34.5993530598147,6
6419,"control",-58.377979586803,-34.6321130036828,3
6420,"control",-58.4753822590372,-34.5794548549321,8
6421,"control",-58.4341103034242,-34.6613804944264,1
6422,"control",-58.4453872203841,-34.610861366376,9
6423,"control",-58.4751746356658,-34.6544813989653,2
6424,"control",-58.4401780594152,-34.6093091536304,9
6425,"treatment",-58.4957007624773,-34.6648798283499,1
6426,"treatment",-58.4560940510751,-34.5670548170841,10
6427,"control",-58.4673294950251,-34.6732469582766,1
6428,"treatment",-58.4909778176649,-34.6217916338195,3
6429,"treatment",-58.4937494955786,-34.6490000067806,3
6430,"treatment",-58.4224729495319,-34.6539723302374,1
6431,"treatment",-58.3845435117585,-34.6470939596918,2
6432,"treatment",-58.4007066926621,-34.6186997278053,2
6433,"treatment",-58.4311255219527,-34.6323301883008,5
6434,"treatment",-58.4623295736969,-34.6762023650392,1
6435,"control",-58.387786994485,-34.5889944583605,8
6436,"control",-58.4755995667013,-34.6570403096434,2
6437,"control",-58.4110531136693,-34.5770431820544,10
6438,"control",-58.4636290336218,-34.6482293011939,1
6439,"treatment",-58.3787133673061,-34.5783650688167,1
6440,"control",-58.4327976324689,-34.6394590385162,4
6441,"treatment",-58.4692712303692,-34.6322193024249,4
6442,"treatment",-58.4475155452453,-34.6124133091238,7
6443,"treatment",-58.4053604296037,-34.6452626002428,1
6444,"treatment",-58.4274206106419,-34.6499005223875,1
6445,"treatment",-58.4315685483425,-34.614917840441,8
6446,"treatment",-58.4392496672814,-34.5873732033351,4
6447,"control",-58.4787905818536,-34.6014820956751,4
6448,"treatment",-58.4904331387487,-34.5990215507832,7
6449,"control",-58.4022761732252,-34.6454218161785,2
6450,"treatment",-58.4824064834961,-34.5549483201294,4
6451,"treatment",-58.4698193057986,-34.5943239861749,2
6452,"control",-58.503832462275,-34.6514758791453,1
6453,"treatment",-58.4517317992299,-34.5523629356226,9
6454,"control",-58.5039443533009,-34.6065059022823,5
6455,"treatment",-58.5099635305961,-34.6574549057986,1
6456,"treatment",-58.4197233394836,-34.62317996541,6
6457,"treatment",-58.5191561907249,-34.607682541363,5
6458,"control",-58.4463123150876,-34.560841706799,10
6459,"control",-58.4717178792267,-34.5670290778298,7
6460,"control",-58.3919742423442,-34.6030681031142,9
6461,"treatment",-58.390272531405,-34.6575772306934,1
6462,"control",-58.3923767233082,-34.6045932141688,8
6463,"treatment",-58.4782432221977,-34.5704976824298,5
6464,"treatment",-58.3587225088105,-34.6324926985663,1
6465,"treatment",-58.396838936125,-34.632928353338,4
6466,"control",-58.4475008516213,-34.605980641302,7
6467,"control",-58.4659505977194,-34.586380446809,3
6468,"treatment",-58.3697691833365,-34.6407699609498,4
6469,"treatment",-58.4066927232929,-34.614043141755,3
6470,"treatment",-58.4822829587421,-34.5545147690793,4
6471,"control",-58.4655042893096,-34.6545831251118,1
6472,"treatment",-58.4577860237456,-34.6445748045232,4
6473,"treatment",-58.4264221712608,-34.6096768960163,8
6474,"treatment",-58.4744523897677,-34.6521821058652,2
6475,"treatment",-58.3768475500293,-34.6463352325763,2
6476,"control",-58.4936806041395,-34.5992222351531,8
6477,"control",-58.4734736208762,-34.636004001381,6
6478,"treatment",-58.4311594947906,-34.5974841570293,9
6479,"treatment",-58.4557876302854,-34.5572198840197,10
6480,"treatment",-58.3920715560854,-34.5902803881142,10
6481,"control",-58.4582748798288,-34.6522439756111,1
6482,"control",-58.3715945763827,-34.6389971705768,4
6483,"treatment",-58.434084728766,-34.5693826459627,9
6484,"treatment",-58.3901290696927,-34.6325418559736,7
6485,"treatment",-58.4703177542347,-34.5848578836503,4
6486,"control",-58.4787916376156,-34.5764844745329,7
6487,"control",-58.3894752988763,-34.6427550813679,1
6488,"treatment",-58.4382185179397,-34.5676544397724,10
6489,"treatment",-58.478956487096,-34.6563727001357,2
6490,"control",-58.3574541133616,-34.6330764898947,1
6491,"treatment",-58.4647069539658,-34.609705180506,3
6492,"treatment",-58.4451818659699,-34.6216877385153,7
6493,"control",-58.4652957977076,-34.6101966270889,2
6494,"treatment",-58.3883549870882,-34.6027693521202,6
6495,"treatment",-58.381358813962,-34.6235001844405,3
6496,"treatment",-58.4458634952502,-34.613055226368,6
6497,"treatment",-58.5276398961274,-34.6346800050782,2
6498,"treatment",-58.4686480205073,-34.5762857938967,10
6499,"control",-58.4540841530678,-34.633296089488,7
6500,"control",-58.4794032411587,-34.5463394390244,6
6501,"control",-58.47419249141,-34.6620641072651,2
6502,"control",-58.4833752994592,-34.6673326720356,1
6503,"control",-58.4570546394948,-34.6066282188097,6
6504,"control",-58.471770643127,-34.5877131635314,2
6505,"treatment",-58.5045672682413,-34.5893923027951,6
6506,"treatment",-58.4996750317861,-34.6170872019656,2
6507,"treatment",-58.4910534087862,-34.6799704884822,1
6508,"treatment",-58.3740637171281,-34.652959215832,1
6509,"control",-58.4870245489821,-34.6662903375641,1
6510,"control",-58.429815796721,-34.6097067897238,7
6511,"control",-58.4689773993044,-34.5864819256577,4
6512,"control",-58.3836583714338,-34.6051074341228,2
6513,"control",-58.4640760531499,-34.6455379094568,2
6514,"treatment",-58.4903013284623,-34.6246405262269,5
6515,"control",-58.4547448716553,-34.6430465904656,4
6516,"control",-58.5162255001199,-34.6596923150925,3
6517,"control",-58.404455427847,-34.6554898547615,1
6518,"control",-58.4103633153967,-34.6112370025786,3
6519,"control",-58.513609760354,-34.5938724798657,6
6520,"treatment",-58.4324963089774,-34.6469559016884,1
6521,"treatment",-58.4598605022977,-34.5707849198043,10
6522,"treatment",-58.4062922185718,-34.6561802048734,1
6523,"control",-58.4035100120529,-34.6395919813494,2
6524,"control",-58.4440252594943,-34.6114220491658,6
6525,"treatment",-58.4340785393072,-34.5997194298113,8
6526,"control",-58.3972405771908,-34.643885798393,1
6527,"control",-58.4128368659588,-34.5785476930974,9
6528,"treatment",-58.5136254716558,-34.6067070668422,8
6529,"treatment",-58.408206820536,-34.6520117665781,1
6530,"treatment",-58.3653456003,-34.6315013040529,1
6531,"treatment",-58.4092938413492,-34.5821474059733,10
6532,"control",-58.4692719409257,-34.5980829472853,1
6533,"control",-58.5184715164374,-34.621910531223,3
6534,"treatment",-58.4785473526805,-34.6125350422862,2
6535,"treatment",-58.4642155682756,-34.6165602501318,5
6536,"treatment",-58.5144226676253,-34.6308786824659,4
6537,"control",-58.3642487873225,-34.6438241074754,1
6538,"treatment",-58.368061633361,-34.6388371787378,2
6539,"control",-58.507416211013,-34.6382408005049,5
6540,"treatment",-58.4277587569026,-34.634482923797,3
6541,"control",-58.3690371561897,-34.6426622764802,3
6542,"control",-58.4679900477117,-34.5524614049792,10
6543,"treatment",-58.4441194047456,-34.6147542135295,5
6544,"treatment",-58.415919109174,-34.5881262169476,9
6545,"control",-58.4566350227048,-34.5613052371897,10
6546,"treatment",-58.4515280792643,-34.6590525051106,1
6547,"control",-58.4854414666747,-34.6652056269119,2
6548,"treatment",-58.3683535002221,-34.6293480293961,5
6549,"control",-58.4576802954113,-34.5391492068708,9
6550,"control",-58.3814150282312,-34.6410439087802,1
6551,"treatment",-58.3832372704852,-34.6500729881745,2
6552,"control",-58.42626400533,-34.5975729770533,5
6553,"control",-58.3806808623116,-34.5942723273622,10
6554,"treatment",-58.4928329514315,-34.6793457867038,1
6555,"treatment",-58.4446596542611,-34.6395782729499,3
6556,"treatment",-58.4878336704309,-34.6763977216027,1
6557,"treatment",-58.3770624059401,-34.6316572744743,9
6558,"control",-58.4345907335171,-34.6491732440958,1
6559,"treatment",-58.4571317312686,-34.5809165655567,8
6560,"control",-58.5057873660707,-34.6108287954525,6
6561,"control",-58.3783007354884,-34.6023408048233,3
6562,"control",-58.3860455906997,-34.6184691131217,3
6563,"treatment",-58.5000644566648,-34.5850234840106,7
6564,"control",-58.3752605286397,-34.5997895402763,9
6565,"control",-58.5034463263188,-34.6479920283304,3
6566,"control",-58.4205713296919,-34.6431377414937,2
6567,"control",-58.5005368591863,-34.5661554461547,4
6568,"treatment",-58.5099493830725,-34.6655204306752,1
6569,"control",-58.4297763676548,-34.6623086857574,1
6570,"treatment",-58.4889597882277,-34.6640929252899,1
6571,"treatment",-58.3987662295858,-34.6036410972521,6
6572,"treatment",-58.4689491105176,-34.5868230240027,3
6573,"treatment",-58.391906022615,-34.6358556707658,2
6574,"treatment",-58.5061749528368,-34.6411711638965,6
6575,"treatment",-58.4833027311528,-34.6134042928174,6
6576,"control",-58.3874992397502,-34.6164976664784,3
6577,"treatment",-58.4236291967964,-34.6389415991625,3
6578,"treatment",-58.4832722617367,-34.6168119980381,4
6579,"treatment",-58.3805814057444,-34.6236762121063,3
6580,"treatment",-58.5097687230868,-34.658030947976,1
6581,"control",-58.4763369015121,-34.5995083703459,2
6582,"control",-58.4431040613744,-34.572331046143,9
6583,"treatment",-58.4993753599995,-34.6385214981622,5
6585,"treatment",-58.4713777458075,-34.607415333907,6
6586,"control",-58.4454653581681,-34.63825699035,3
6587,"control",-58.5020781641717,-34.6497710672346,2
6588,"control",-58.5169408792711,-34.6489080402159,3
6589,"control",-58.4231668768661,-34.646354121987,2
6590,"control",-58.4821302670583,-34.6428121001324,2
6591,"treatment",-58.4155502156715,-34.6059002662153,6
6592,"control",-58.4157018040382,-34.6397175670111,5
6593,"treatment",-58.4612685762849,-34.6421824786319,2
6594,"control",-58.4277148481116,-34.589489363761,7
6595,"treatment",-58.5092676220026,-34.5838511290205,4
6596,"treatment",-58.4755746916439,-34.5997520250582,2
6597,"treatment",-58.4906678397182,-34.6482891445386,2
6598,"control",-58.5041125826805,-34.5707852070394,4
6599,"control",-58.4728568729214,-34.6024255982988,3
6600,"treatment",-58.4205271509007,-34.6090362617285,2
6601,"control",-58.4175760566559,-34.616376629206,7
6602,"control",-58.3787794584557,-34.6078418396548,8
6603,"control",-58.3892064393033,-34.5954305699399,10
6604,"treatment",-58.4307734691942,-34.5827059879001,7
6605,"control",-58.4319623829978,-34.6005066716158,8
6606,"treatment",-58.4086030523265,-34.620082848581,3
6607,"control",-58.4252001357141,-34.6227558976918,8
6608,"control",-58.4992132765769,-34.6718196157649,2
6609,"treatment",-58.4486562582653,-34.6497624525643,1
6610,"treatment",-58.5129995806529,-34.6102668004432,7
6611,"treatment",-58.434185164646,-34.6554223639953,1
6612,"control",-58.4883525993974,-34.5630589194891,6
6613,"control",-58.4440049117568,-34.5597272758697,10
6614,"treatment",-58.4114552541633,-34.6181732463827,2
6615,"control",-58.4083553246073,-34.6217403297653,4
6616,"treatment",-58.5151355424519,-34.5942976730232,7
6617,"control",-58.3919629159781,-34.6308744916334,4
6618,"control",-58.4832878285675,-34.5914993328065,5
6619,"control",-58.4831431182245,-34.573119925064,7
6620,"control",-58.3977225873148,-34.6600644036459,1
6621,"control",-58.45398436197,-34.6065449461155,7
6622,"control",-58.4616386348257,-34.5499572217476,9
6623,"control",-58.5254951668648,-34.6214179941512,6
6624,"treatment",-58.4273838965068,-34.6621046362298,1
6625,"control",-58.4064289458887,-34.6431338842191,1
6626,"treatment",-58.4996511564681,-34.6494904981592,2
6627,"control",-58.4273481452711,-34.596507524105,5
6628,"control",-58.374192629286,-34.6278704618459,3
6630,"control",-58.4475401826479,-34.6172997719772,10
6631,"control",-58.4729462912821,-34.5705145916261,7
6632,"control",-58.4395563300199,-34.5881916347224,5
6633,"control",-58.4618176680679,-34.572858786677,10
6634,"control",-58.5238877007415,-34.6140988817995,3
6635,"treatment",-58.3833210116171,-34.6351703767185,1
6636,"control",-58.4538081140886,-34.6260393683448,3
6637,"control",-58.4105575564993,-34.5860447159984,10
6638,"treatment",-58.5221389590332,-34.6562118314166,4
6639,"treatment",-58.3915281792542,-34.6191458497524,4
6640,"treatment",-58.4961021734329,-34.6390020548281,4
6641,"treatment",-58.4151387590452,-34.5804231550306,10
6642,"treatment",-58.3947314722345,-34.6508390670335,2
6643,"control",-58.496315924261,-34.6762685830711,1
6644,"treatment",-58.4432885350334,-34.661604772783,1
6645,"treatment",-58.4630336723516,-34.5785045347492,5
6646,"control",-58.5061631674542,-34.6481983671138,4
6647,"control",-58.4642787522272,-34.6296915306695,4
6648,"treatment",-58.4586741759296,-34.605171958278,6
6649,"treatment",-58.5157925352526,-34.659617342826,3
6650,"treatment",-58.4532427890622,-34.6107435471049,7
6651,"treatment",-58.4982221406465,-34.5666159792389,4
6652,"treatment",-58.4937185145345,-34.5630380705868,4
6653,"control",-58.5226178856243,-34.6315544374406,5
6654,"control",-58.4766620768451,-34.6577394951236,2
6655,"control",-58.4724910638748,-34.6609901007618,1
6656,"control",-58.4417183092808,-34.5600898334871,6
6657,"control",-58.4752929501133,-34.6501673946105,2
6658,"treatment",-58.4986113448859,-34.6500476729248,2
6659,"control",-58.4370710637021,-34.6593102101573,1
6660,"control",-58.49652700988,-34.5862616119776,4
6661,"treatment",-58.4561487652536,-34.5748199585629,9
6662,"control",-58.4002066355815,-34.6328234034995,2
6663,"treatment",-58.3866726606662,-34.5947342136376,9
6664,"control",-58.4111360880615,-34.6216450291905,7
6665,"treatment",-58.4924090372311,-34.5522240888853,3
6666,"control",-58.5060252159061,-34.6355548586537,5
6667,"treatment",-58.411195773086,-34.6499072308689,1
6668,"treatment",-58.4978638294443,-34.6669076793749,2
6669,"control",-58.3822168798991,-34.6050952107767,5
6670,"control",-58.4654806632442,-34.6010475981984,4
6671,"treatment",-58.4828964866389,-34.5541270113287,4
6672,"control",-58.4718577045236,-34.666289933444,1
6673,"treatment",-58.4317850620581,-34.6019168541241,7
6674,"control",-58.403125482534,-34.641856318157,2
6675,"control",-58.5001334811376,-34.6195252195938,4
6676,"treatment",-58.4287991925594,-34.5906445448444,8
6677,"control",-58.4695623565355,-34.6509437596112,1
6678,"treatment",-58.4204330946997,-34.6413854291994,3
6679,"treatment",-58.4715069161673,-34.5659936413545,9
6680,"control",-58.4653040951589,-34.6162200380737,5
6681,"treatment",-58.5279200142053,-34.6366186516407,2
6682,"treatment",-58.5161350467448,-34.5884135262053,6
6683,"treatment",-58.4732843710862,-34.5427541863014,5
6684,"treatment",-58.4454202352589,-34.6409203460825,2
6685,"control",-58.4980198486965,-34.551567299265,4
